id,publishedAt,channelId,title,channelTitle,tags,dimension,description,viewCount,likeCount,commentCount
AHXbneHWbJc,2022-02-03T04:56:43Z,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Dán Màn Hình Paperlike Cho iPad #shorts #apple #iPad #accessories #review,Châu Khả Di,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay', 'sổ mini', 'hướng dẫn làm sổ mini', 'review sổ']",PT52S,"Kết nối với Di trên Instagram và TikTok để xem thêm nhiều stationery haul cũng như cách trang trí tiêu đề, take notes, review chi ...",8604944,290054,257
j--WVIiWHOc,2022-01-30T04:33:56Z,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Tô Tranh In Trên Giấy 300gsm #shorts #coloring,Châu Khả Di,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay', 'sổ mini', 'hướng dẫn làm sổ mini', 'review sổ']",PT44S,"Kết nối với Di trên Instagram và TikTok để xem thêm nhiều stationery haul cũng như cách trang trí tiêu đề, take notes, review chi ...",6599200,224365,800
OPp-PxpUmz8,2023-02-13T11:45:12Z,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Bút Ngòi Vuông Quái Dị 😱 #shorts #viral #tiktok #foryou #cute #fun #diy #fyp #study,Châu Khả Di,"['châu khả di', 'tiktok châu khả di', 'châu khả di bullet journal', 'châu khả di trang trí sổ', 'bullet journal', 'trang trí sổ', 'trang trí sổ tay', 'cách trang trí sổ tay', 'bullet journal setup', 'bullet journal ideas', 'how to bullet journal', 'cách trang trí sổ', 'trang trí sổ bằng sticker', 'trang trí sổ tay đơn giản', 'bullet journal đơn giản', 'plan with me', 'trang trí sổ tiktok', 'bullet journal tiktok', 'tiktok trang trí sổ', 'decor notebook', 'chau kha di', 'châu khả di tiktok', 'bút ngòi vuông']",PT44S,Chỗ sắm đồ Di xài ở đây     https://chaukhadi.carrd.co Tiktok: @chaukhadi2107 Instagram: chaukhadi #chaukhadi ...,6198620,114602,210
Xp-RKdhTDCY,2022-01-30T12:55:18Z,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Làm Sổ Còng Bằng Jesmonite #shorts #diy #handmade #jesmonite,Châu Khả Di,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay', 'sổ mini', 'hướng dẫn làm sổ mini', 'review sổ']",PT47S,"Kết nối với Di trên Instagram và TikTok để xem thêm nhiều stationery haul cũng như cách trang trí tiêu đề, take notes, review chi ...",5861935,180478,215
qNzQZupYQU0,2022-01-28T04:26:07Z,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Giấy Ghi Chú Trong Suốt #shorts,Châu Khả Di,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay', 'sổ mini', 'ghi chú', 'take note']",PT28S,"Kết nối với Di trên Instagram và TikTok để xem thêm nhiều stationery haul cũng như cách trang trí tiêu đề, take notes, review chi ...",5664370,165184,280
IFqNEA0VAZs,2023-04-25T04:28:23Z,UCD9CTJiGXnrzGj4Mz7_eRgw,Tao yếu nhưng anh em tao đông💀💀 Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",PT20S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,11447463,414029,2690
KMZ7dWIf_VI,2023-04-27T04:29:22Z,UCD9CTJiGXnrzGj4Mz7_eRgw,Khi Pro giả làm Noob 💀  Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",PT19S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,10503133,476229,1692
vwWEI6arvcg,2023-04-30T01:47:22Z,UCD9CTJiGXnrzGj4Mz7_eRgw,Welcome back bro!! | Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'xin trái ác quỷ', 'random trái ác quỷ', 'random 100 trái ác quỷ', 'random trái ác quỷ trong blox fruit', 'dragon fruit', 'blox fruits update', 'roblox blox fruits', 'blox piece']",PT38S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,6673733,397041,5074
8aHp45WFBVs,2023-04-26T04:52:57Z,UCD9CTJiGXnrzGj4Mz7_eRgw,Lần cuối đăng nhập: &quot;1 năm trước&quot;  Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",PT39S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,6555092,406558,5351
MTNKoK05fxI,2023-04-21T03:45:01Z,UCD9CTJiGXnrzGj4Mz7_eRgw,Cách bạn thục sự đi raid mochiv2💀💀 Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",PT38S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,6237797,294694,1745
X7nc2xrrZAc,2023-04-29T04:03:26Z,UCD9CTJiGXnrzGj4Mz7_eRgw,Bloxfruit in the nutshell 💀🤑  | Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'dough v2', 'raid dough', 'light', 'noob to pro', 'pro help noob bloxfruit']",PT20S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,5712739,241795,708
00LqcHV8kKc,2023-04-10T03:30:00Z,UCD9CTJiGXnrzGj4Mz7_eRgw,Cách Bạn Thực Sự Quay Trái Ác Quỷ Trong Bloxfruit 💀💀 | Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'noob power', 'xin trái ác quỷ', 'random trái ác quỷ', 'random 100 trái ác quỷ', 'random trái ác quỷ trong blox fruit', 'dragon fruit', 'blox fruits update', 'leopard', 'bomb', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit']",PT16S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,5232942,201184,694
ElfAQDU32zI,2023-04-15T03:45:01Z,UCD9CTJiGXnrzGj4Mz7_eRgw,Cách Bạn Cày Trái Ác Quỷ Xịn Trong Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi']",PT25S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,5160576,252741,1355
cPC18A0YUT4,2023-04-25T10:43:33Z,UCD9CTJiGXnrzGj4Mz7_eRgw,Khi bạn gặp lại thằng bạn cũ🥰 Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",PT24S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,4810949,280385,1908
a6_mwA1TOtY,2023-04-09T10:14:11Z,UCD9CTJiGXnrzGj4Mz7_eRgw,KHI BẠN LỠ ĂN NHẦM TRÁI LỎ TRONG BLOXFRUIT😭😭 | Bloxfruit | Doge Chơi Game #bloxfruits,Doge Gaming,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'noob power', 'xin trái ác quỷ', 'random trái ác quỷ', 'random 100 trái ác quỷ', 'random trái ác quỷ trong blox fruit', 'dragon fruit', 'blox fruits update', 'leopard', 'bomb', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit']",PT21S,Nếu các bạn xem video thấy hay thì đừng quên ấn Thích và Chia sẻ nó đó là động lực để mình ra video càng thêm chất lượng và ...,4786292,235701,1899
1_SUl5umqrU,2019-10-13T01:00:00Z,UCkTDUvYWhPaanCn43GA-SCg,Cơ Hội Cho Ai - Tập 5 Full: Cô gái EQ cao ngất ngưỡng khiến tất cả các sếp tranh nhau chiêu mộ,ALO Media Entertainment,"['ALO media', 'ALO media entertainment', 'Cơ hội cho ai', 'chương trình cơ hội cho ai', 'Lại Văn Sâm', 'cơ hội cho ai 5', 'cơ hội cho ai tập 5 full', 'tập 5 cơ hội cho ai', 'mc lại văn sâm', 'whose chance ep 5', 'whosechance ep 5', 'Ep 5 whose chance', 'tập 5', 'Cô gái EQ cao ngất ngưỡng', 'EQ cao ngất', 'siêu trí tuệ', 'sieu tri tue viet nam', 'lai van sam sieu tri tue', 'trí tuê', 'cô gái có trí nhớ siêu phàm', 'trí nhớ siêu phàm', 'IQ CAO', 'IQ cao nhat', 'nhà tuyển dụng', 'nha tuyen dung', 'CHCA', 'co gai sieu tri nho']",PT39M12S,SUBSCRIBE kênh theo dõi các chương trình mới nhất tại đây nhé: https://bit.ly/2lOIl33 ▻ ▻ ▻ Xem tập full mới nhất tại đây nhé: ...,3922014,16279,1867
SO-gafC3kkg,2023-04-01T11:00:09Z,UCkTDUvYWhPaanCn43GA-SCg,Màn deal lương không khoan nhượng giữa Salesman và các Sếp,ALO Media Entertainment,"['ALO media', 'ALO media entertainment', 'Cơ hội cho ai', 'chương trình cơ hội cho ai', 'sếp lưu nga', 'whose chance', 'mc thành trung', 'cơ hội việc làm', 'whosechance', 'cơ hội cho ai mùa 4', 'whose chance mùa 4', 'thắng lợi group', 'MC Thành Trung', 'Hoàng Nam Tiến', 'Sếp Lê Đức Thuấn', 'Sếp Nguyễn Thanh Quyền', 'Sếp Nguyễn Trung Dũng', 'Sếp Vũ Minh Trí', 'co hoi cho ai mua 4', 'dh foods', 'Elise', 'Bánh Bảo Ngọc', 'Nhà mạng Local', 'chương trình việc làm', 'tìm kiếm việc làm', 'Tuyển dụng', 'phỏng vấn việc làm']",PT1M,Cơ Hội Cho Ai? – Whose Chance? là chương trình truyền hình thực tế đầu tiên về việc làm - cầu nối giữa Nhà tuyển dụng và ...,2122493,28153,614
Gz3aAY2CtG0,2019-12-01T01:00:02Z,UCkTDUvYWhPaanCn43GA-SCg,"Cơ Hội Cho Ai | Tập 12 Full: Cô gái đánh Muay Thái siêu đỉnh, nhận lương cao nhất chương trình",ALO Media Entertainment,"['ALO media', 'ALO media entertainment', 'ALOmedia', 'Cơ hội cho ai', 'Gameshow', 'đầu tư', 'chương trình cơ hội cho ai', 'Lại Văn Sâm', 'cơ hội cho ai tập 12', 'tập 12 cơ hội cho ai', 'tập 12 full', 'cơ hội cho ai tập 12 full', 'whosechance ep 12', 'whose chance ep 12', 'cô gái đánh muay thái', 'đánh muay thái siêu đỉnh', 'lương cao nhất chương trình']",PT44M33S,SUBSCRIBE kênh theo dõi các chương trình mới nhất tại đây nhé: https://bit.ly/2lOIl33 ▻ ▻ ▻ Xem tập full mới nhất tại đây nhé: ...,2061155,9181,1000
nD5ypCBeX9w,2023-02-28T03:00:11Z,UCkTDUvYWhPaanCn43GA-SCg,"Tham vọng phát triển Việt Nam, du học sinh khiến các sếp ra ra sức tranh giành I Cơ hội cho ai mùa 1",ALO Media Entertainment,"['cơ hội cho ai', 'co hoi cho ai', 'cơ hội cho ai mới nhất', 'cohoichoai mua 1', 'cơ hội cho ai mùa 1', 'cohoichoai', 'co hoi cho ai moi nhat', 'whose chance', 'cơ hội cho ai hay', 'cơ hội cho ai tập mới nhất', 'co hoi cho ai mua 1', 'cơ hội cho ai lại văn sâm', 'cơ hội', 'cơ hội cho ai hay nhất', 'who chance cơ hội cho ai', 'cơ hội cho ai mới nhất 2022', 'cơ hội cho ai 2022', 'lại văn sâm cơ hội cho ai', 'lại văn sâm', 'mc lại văn sâm', 'lai van sam co hoi cho ai', 'cơ hội cho ai câu nói hay', 'lại văn sâm mới nhất']",PT20M21S,"Tham vọng phát triển Việt Nam, du học sinh khiến các sếp ra ra sức tranh giành I Cơ hội cho ai mùa 1 ❌ Xem TRỌN MÙA 4 tại: ...",1982524,8634,699
w5UbuyEi1C4,2023-10-29T14:00:11Z,UCkTDUvYWhPaanCn43GA-SCg,"Cuối Tuần Tuyệt Vời |Tập 1: TRƯỜNG GIANG ăn hiếp khiến ĐỨC PHÚC hãi hùng, DIỆU NHI hát LIVE quá ĐỈNH",ALO Media Entertainment,"['cuối tuần tuyệt vời', 'cuoi tuan tuyet voi', 'amazing saturday', 'amazing saturday đức phúc', 'cuối tuần tuyệt vời trường giang', 'cuối tuần tuyệt vời đức phúc', 'trường giang', 'đức phúc', 'trường giang cuối tuần tuyệt vời', 'alo media entertainment', 'amazing saturday vietnam', 'cuối tuần tuyệt vời tiến luật', 'quang trung cuối tuần tuyệt vời', 'jun phạm cuối tuần tuyệt vời', 'diệu nhi hát', 'diệu nhi hát live', 'trường giang ăn hiếp đức phúc', 'link lee', 'duy khánh', 'chị đẹp link lee', 'chị đẹp diệu nhi']",PT1H13M57S,"Cuối Tuần Tuyệt Vời | Tập1: DIỆU NHI hát LIVE quá ĐỈNH, ĐỨC PHÚC hãi hùng vì bị TRƯỜNG GIANG ăn hiếp Xem mới nhất tại: ...",1486507,24673,1180
7YaQrOXHn-I,2021-11-20T13:00:05Z,UCkTDUvYWhPaanCn43GA-SCg,"Cơ Hội Cho Ai Mùa 3 | Tập 3 Full: Tiến sĩ Hàng không lộ diện, khiến các Sếp tranh giành quyết liệt",ALO Media Entertainment,"['ALO media', 'ALO media entertainment', 'ALOmedia', 'Cơ hội cho ai', 'Gameshow', 'chương trình cơ hội cho ai', 'thành trung', 'tuyển dụng', 'thành trung cơ hội cho ai', 'sếp lưu nga', 'sếp tiến', 'cơ hội cho ai mùa 3', 'whose chance mùa 3', 'whose chance', 'mc thành trung', 'sếp thông pnj', 'cơ hội việc làm', 'cơ hội', 'mùa 3 cơ hội cho ai', 'whosechance', 'sếp tiến fpt', 'cơ hội cho ai mùa 2', 'whose chance vietnam', 'sếp dũng dh food', 'sếp thuấn', 'sếp hùng anh', 'hướng nghiệp', 'Tiến sĩ hàng không', 'Lê trí thông']",PT52M30S,"Hai ứng viên Hoàng Bích Thu, Nguyễn Trung Hiếu sở hữu học vấn khủng cùng kinh nghiệm dày dạn. Cặp ứng viên chất lượng ...",1443172,5226,558
AOUTsUV0rIk,2020-12-05T14:00:02Z,UCkTDUvYWhPaanCn43GA-SCg,"Cơ Hội Cho Ai Mùa 2 | Tập 5 Full: U60 thu nhập TIỀN TỶ cao nhất trước tới nay, ủng hộ khởi nghiệp",ALO Media Entertainment,"['ALO media', 'ALO media entertainment', 'Cơ hội cho ai', 'chương trình cơ hội cho ai', 'cơ hội cho ai mùa 2', 'mùa 2 cơ hội cho ai', 'sếp tiến', 'u60 thu nhập tiền tỷ', 'khởi nghiệp', 'lương tháng 100 triệu', 'CHCA', 'cơ hội cho ai', 'whose chance', 'bạc tỷ', 'shark tank', 'shark tank mùa 4', 'shark tank viet nam', 'shark tank việt nam', 'thuong vu bac ti', 'thương vụ bạc tỉ', 'bac ty', 'reality show', 'show khoi nghiep thuc te', 'thuong vu bac ty', 'chuong trinh shark tank', 'bi mat shark tank', 'cá mập', 'ca map']",PT1H3M58S,Xem tập mới nhất tại đây: ( Watch latest episode here ) ...,1390628,3961,776
OKciFoCJ2rw,2021-12-21T12:43:16Z,UCkTDUvYWhPaanCn43GA-SCg,Kiếm tiền phải dựa vào thực lực | Cơ Hội Cho Ai Mùa 3 #Shorts,ALO Media Entertainment,"['ALO media', 'ALO media entertainment', 'ALOmedia', 'Cơ hội cho ai', 'Gameshow', 'chương trình cơ hội cho ai', 'thành trung', 'tuyển dụng', 'thành trung cơ hội cho ai', 'sếp lưu nga', 'sếp tiến', 'cơ hội cho ai mùa 3', 'whose chance mùa 3', 'whose chance', 'mc thành trung', 'sếp thông pnj', 'cơ hội việc làm', 'cơ hội', 'mùa 3 cơ hội cho ai', 'whosechance', 'sếp tiến fpt', 'cơ hội cho ai mùa 2', 'whose chance vietnam', 'sếp dũng dh food', 'sếp thuấn', 'sếp hùng anh', 'hướng nghiệp']",PT59S,Chỉ mới 26 tuổi nhưng ứng viên Kim Loan đã sở hữu kinh nghiệm phong phú cùng một ý chí kiên cường. Cơ Hội Cho Ai – Whose ...,1099658,22849,268
SgJXel6gk_o,2022-10-23T03:00:11Z,UCkTDUvYWhPaanCn43GA-SCg,Sếp Hoàng Nam Tiến: Ngoài những công việc vĩ đại người ta gán cho thì tôi thích được ngủ lắm #shorts,ALO Media Entertainment,"['ALO media', 'ALO media entertainment', 'Cơ hội cho ai', 'chương trình cơ hội cho ai', 'sếp lưu nga', 'whose chance', 'mc thành trung', 'cơ hội việc làm', 'whosechance', 'cơ hội cho ai mùa 4', 'whose chance mùa 4', 'Hoàng Nam Tiến', 'Sếp Lê Đức Thuấn', 'Sếp Nguyễn Thanh Quyền', 'Sếp Nguyễn Trung Dũng', 'Sếp Vũ Minh Trí', 'co hoi cho ai mua 4', 'Elise', 'Bánh Bảo Ngọc', 'chương trình việc làm', 'tìm kiếm việc làm', 'Tuyển dụng', 'phỏng vấn việc làm', 'hoàng nam tiến', 'sếp hoàng nam tiến', 'sếp nam tiến']",PT1M,Sếp Hoàng Nam Tiến: Ngoài những công việc vĩ đại người ta gán cho thì tôi thích được ngủ lắm #shorts Cơ Hội Cho Ai? – Whose ...,1041416,20540,404
Nun-ZoggTMs,2021-12-21T13:00:10Z,UCkTDUvYWhPaanCn43GA-SCg,"Điều kỳ diệu dành cho cô gái kiên cường, quyết không đầu hàng số phận | Cơ Hội Cho Ai Mùa 3",ALO Media Entertainment,"['cơ hội cho ai', 'co hoi cho ai', 'cơ hội cho ai mùa 4', 'cơ hội cho ai mới nhất', 'co hoi cho ai moi nhat', 'whose chance', 'co hoi cho ai mua 4', 'cơ hội cho ai tập mới nhất', 'cơ hội cho ai mùa 4 tập 4', 'cơ hội cho ai full', 'chương trình cơ hội cho ai', 'cơ hội cho ai hay nhất', 'nguyễn trung hiếu', 'ALO media', 'ALO media entertainment', 'sếp lưu nga', 'whosechance', 'whose chance mùa 4', 'MC Thành Trung', 'Hoàng Nam Tiến', 'Sếp Lê Đức Thuấn', 'Sếp Nguyễn Thanh Quyền', 'Sếp Nguyễn Trung Dũng', 'Sếp Vũ Minh Trí']",PT40M5S,"Điều kỳ diệu dành cho cô gái kiên cường, quyết không đầu hàng số phận | Cơ Hội Cho Ai Mùa 3 ❌ Xem TRỌN MÙA 4 tại: ...",972946,7540,706
rOp3II3z27k,2023-11-08T09:30:15Z,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】唐舞桐和小舞要離開這個家了！ #鬥羅大陸#唐三#小舞 #唐舞桐,梓俊与唐三,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",PT42S,我們的影片是原創作品，絕對沒有任何不良引導或危險行為。 哈嘍，油管的伙伴們大家好！ 我是梓俊與唐三，正式入駐油管了！,9476337,264715,416
K0x9c4kDEyA,2023-11-07T10:30:04Z,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】唐三怎麼這麼笨？ #鬥羅大陸#唐三#小舞 #唐舞桐,梓俊与唐三,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",PT24S,我們的影片是原創作品，絕對沒有任何不良引導或危險行為。 哈嘍，油管的伙伴們大家好！ 我是梓俊與唐三，正式入駐油管了！,7717255,101917,35
YOOMQ4eIpfU,2023-11-03T10:30:18Z,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】唐三和小舞也太偏心弟弟了#鬥羅大陸#唐三#小舞 #唐舞桐,梓俊与唐三,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",PT42S,我們的影片是原創作品，絕對沒有任何不良引導或危險行為。 哈嘍，油管的伙伴們大家好！ 我是梓俊與唐三，正式入駐油管了！,4444933,92745,172
